StateAb,DivisionID,DivisionNm,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,type,value
NSW,126,Hunter,36792,REPACHOLI,Dan,2,Y,N,ALP,Labor,TotalVotes,41514.0
NSW,126,Hunter,36401,DAVIES,Victoria,3,N,N,AJP,Animal Justice Party,TotalVotes,2469.0
NSW,126,Hunter,32415,BONDS,Stuart,4,N,N,IND,Independent,TotalVotes,6126.0
NSW,126,Hunter,37574,TOWNSEND,Cathy,5,N,N,IMO,Informed Medical Options Party,TotalVotes,1458.0
NSW,126,Hunter,36273,PASSFIELD,Geoff,6,N,N,UAPP,United Australia Party,TotalVotes,4370.0
NSW,126,Hunter,36296,THOMSON,James,7,N,N,NP,The Nationals,TotalVotes,29540.0
NSW,126,Hunter,37525,McNAMARA,Dale,8,N,N,ON,Pauline Hanson's One Nation,TotalVotes,10759.0
NSW,126,Hunter,37365,LARUFFA,Scott Fulvio,9,N,N,IND,Independent,TotalVotes,1929.0
NSW,126,Hunter,999,Informal,Informal,999,N,N,,Informal,TotalVotes,8901.0
NSW,127,Kingsford Smith,36337,DAVIS,Stuart,1,N,N,GRN,The Greens,TotalVotes,16401.0
NSW,127,Kingsford Smith,37824,MARR,Darrin,2,N,N,ON,Pauline Hanson's One Nation,TotalVotes,3051.0
NSW,127,Kingsford Smith,36338,TAWAF,Anthony,3,N,N,UAPP,United Australia Party,TotalVotes,3388.0
NSW,127,Kingsford Smith,37039,TAN,Grace,4,N,N,LP,Liberal,TotalVotes,27929.0
NSW,127,Kingsford Smith,36781,THISTLETHWAITE,Matt,5,Y,Y,ALP,Labor,TotalVotes,46697.0
NSW,127,Kingsford Smith,999,Informal,Informal,999,N,N,,Informal,TotalVotes,4572.0
NSW,128,Lindsay,36783,ROSS,Trevor,1,N,N,ALP,Labor,TotalVotes,33206.0
NSW,128,Lindsay,36345,MORSSINK,Pieter,2,N,N,GRN,The Greens,TotalVotes,8404.0
NSW,128,Lindsay,37526,JAGO,Max,3,N,N,ON,Pauline Hanson's One Nation,TotalVotes,6203.0
NSW,128,Lindsay,36354,O'CONNOR,Joseph,4,N,N,UAPP,United Australia Party,TotalVotes,4272.0
NSW,128,Lindsay,37160,McINTOSH,Melissa,5,Y,Y,LP,Liberal,TotalVotes,48939.0
NSW,128,Lindsay,36853,McCLURE,Gareth,6,N,N,LDP,Liberal Democrats,TotalVotes,1627.0
NSW,128,Lindsay,37150,RAY,Rebekah,7,N,N,IMO,Informed Medical Options Party,TotalVotes,2075.0
NSW,128,Lindsay,999,Informal,Informal,999,N,N,,Informal,TotalVotes,7754.0
NSW,130,Lyne,36368,PEARCE,Joanne,1,N,N,IND,Independent,TotalVotes,3820.0
NSW,130,Lyne,36289,PUTLAND,Joel,2,N,N,UAPP,United Australia Party,TotalVotes,4421.0
NSW,130,Lyne,36310,GILLESPIE,David,3,Y,Y,NP,The Nationals,TotalVotes,46661.0
NSW,130,Lyne,36775,SIMPSON,Alex,4,N,N,ALP,Labor,TotalVotes,23024.0
NSW,130,Lyne,37616,ATTKINS,Steve,5,N,N,IND,Independent,TotalVotes,5574.0
NSW,130,Lyne,36856,HORNSHAW,Mark,6,N,N,LDP,Liberal Democrats,TotalVotes,6824.0
NSW,130,Lyne,37514,CASHMAN,Josephine,7,N,N,ON,Pauline Hanson's One Nation,TotalVotes,8502.0
NSW,130,Lyne,36287,ATTENBOROUGH,Karl,8,N,N,GRN,The Greens,TotalVotes,8422.0
NSW,130,Lyne,999,Informal,Informal,999,N,N,,Informal,TotalVotes,7563.0
NSW,131,Macarthur,36346,RIVERA,Jayden,1,N,N,GRN,The Greens,TotalVotes,8584.0
NSW,131,Macarthur,37169,PAUDEL,Binod,2,N,N,LP,Liberal,TotalVotes,33867.0
NSW,131,Macarthur,36906,FREELANDER,Mike,3,Y,Y,ALP,Labor,TotalVotes,51001.0
NSW,131,Macarthur,36288,SICARI,Rosa Antonia,4,N,N,UAPP,United Australia Party,TotalVotes,6602.0
NSW,131,Macarthur,36657,KORMAN,Scott,5,N,N,LDP,Liberal Democrats,TotalVotes,2197.0
NSW,131,Macarthur,37579,ZAHRA,Adam,6,N,N,ON,Pauline Hanson's One Nation,TotalVotes,8876.0
NSW,131,Macarthur,999,Informal,Informal,999,N,N,,Informal,TotalVotes,8646.0
NSW,132,Mackellar,36268,STEELE,Barry,1,N,N,TNL,TNL,TotalVotes,575.0
NSW,132,Mackellar,37552,DICKSON,Darren,2,N,N,ON,Pauline Hanson's One Nation,TotalVotes,2624.0
NSW,132,Mackellar,37450,SCAMPS,Sophie,3,Y,N,IND,Independent,TotalVotes,37724.0
NSW,132,Mackellar,36821,GOODMAN,Paula,4,N,N,ALP,Labor,TotalVotes,8162.0
NSW,132,Mackellar,37164,FALINSKI,Jason,5,N,Y,LP,Liberal,TotalVotes,40993.0
NSW,132,Mackellar,36281,BALL,Christopher Thomas,6,N,N,UAPP,United Australia Party,TotalVotes,2881.0
NSW,132,Mackellar,36360,HRNJAK,Ethan,7,N,N,GRN,The Greens,TotalVotes,6032.0
NSW,132,Mackellar,999,Informal,Informal,999,N,N,,Informal,TotalVotes,3884.0
NSW,133,Macquarie,37544,PETTITT,Tony,1,N,N,ON,Pauline Hanson's One Nation,TotalVotes,4955.0
NSW,133,Macquarie,36819,TEMPLEMAN,Susan,2,Y,Y,ALP,Labor,TotalVotes,41025.0
NSW,133,Macquarie,36258,EVANS,Nicole,3,N,N,UAPP,United Australia Party,TotalVotes,2774.0
NSW,133,Macquarie,36642,JACKSON,James,4,N,N,LDP,Liberal Democrats,TotalVotes,1272.0
NSW,133,Macquarie,36397,KEIGHTLEY,Greg,5,N,N,AJP,Animal Justice Party,TotalVotes,2013.0
NSW,133,Macquarie,36333,HICKEY,Tony,6,N,N,GRN,The Greens,TotalVotes,9115.0
NSW,133,Macquarie,36840,PALMER,Michelle,7,N,N,IMO,Informed Medical Options Party,TotalVotes,1318.0
NSW,133,Macquarie,37170,RICHARDS,Sarah,8,N,N,LP,Liberal,TotalVotes,32980.0
NSW,133,Macquarie,999,Informal,Informal,999,N,N,,Informal,TotalVotes,5095.0
NSW,315,McMahon,36815,BOWEN,Chris,1,Y,Y,ALP,Labor,TotalVotes,40657.0
NSW,315,McMahon,36256,SALIBA,Marie,2,N,N,UAPP,United Australia Party,TotalVotes,7723.0
NSW,315,McMahon,37557,FORD,Scott,3,N,N,ON,Pauline Hanson's One Nation,TotalVotes,4612.0
NSW,315,McMahon,37172,SINGHA,Vivek,4,N,N,LP,Liberal,TotalVotes,24006.0
NSW,315,McMahon,36314,O'NEILL,Astrid,5,N,N,GRN,The Greens,TotalVotes,4922.0
NSW,315,McMahon,36743,SHAMSABAD,Cameron,6,N,N,LDP,Liberal Democrats,TotalVotes,2822.0
NSW,315,McMahon,999,Informal,Informal,999,N,N,,Informal,TotalVotes,10057.0
NSW,134,Mitchell,37595,MEAD,Clinton,1,N,N,LDP,Liberal Democrats,TotalVotes,3708.0
NSW,134,Mitchell,37208,DANIEL,Linda,2,N,N,UAPP,United Australia Party,TotalVotes,3916.0
NSW,134,Mitchell,36350,COX,Matt,3,N,N,GRN,The Greens,TotalVotes,12796.0
NSW,134,Mitchell,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,TotalVotes,27597.0
NSW,134,Mitchell,37531,McKENZIE,Donald,5,N,N,ON,Pauline Hanson's One Nation,TotalVotes,3258.0
NSW,134,Mitchell,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,TotalVotes,56918.0
NSW,134,Mitchell,999,Informal,Informal,999,N,N,,Informal,TotalVotes,4811.0
NSW,135,New England,36655,SAMIOS,Pavlo,1,N,N,LDP,Liberal Democrats,TotalVotes,3174.0
NSW,135,New England,36290,DUNCAN,Cindy Anne,2,N,N,UAPP,United Australia Party,TotalVotes,2545.0
NSW,135,New England,33409,LEDGER,Natasha,3,N,N,IND,Independent,TotalVotes,2708.0
NSW,135,New England,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,TotalVotes,51036.0
NSW,135,New England,37722,SHARPHAM,Matt,5,N,N,IND,Independent,TotalVotes,7659.0
NSW,135,New England,37532,THOMAS,Richard,6,N,N,ON,Pauline Hanson's One Nation,TotalVotes,4570.0
NSW,135,New England,36326,SPARKS,Carol,7,N,N,GRN,The Greens,TotalVotes,7524.0
NSW,135,New England,36918,HUGHES,Laura,8,N,N,ALP,Labor,TotalVotes,18056.0
NSW,135,New England,999,Informal,Informal,999,N,N,,Informal,TotalVotes,6494.0
NSW,136,Newcastle,37719,PYWELL,Garth,1,N,N,CYA,Australian Federation Party,TotalVotes,1102.0
NSW,136,Newcastle,36355,McCABE,Charlotte,2,N,N,GRN,The Greens,TotalVotes,21195.0
NSW,136,Newcastle,36285,COOK,Amanda,3,N,N,UAPP,United Australia Party,TotalVotes,2517.0
NSW,136,Newcastle,36804,CLAYDON,Sharon,4,Y,Y,ALP,Labor,TotalVotes,46551.0
NSW,136,Newcastle,36402,HUSSEY,William,5,N,N,IMO,Informed Medical Options Party,TotalVotes,1140.0
NSW,136,Newcastle,37181,WARK,Katrina,6,N,N,LP,Liberal,TotalVotes,25816.0
NSW,136,Newcastle,37546,WATSON,Mark James,7,N,N,ON,Pauline Hanson's One Nation,TotalVotes,4757.0
NSW,136,Newcastle,36399,BROLLO,Emily,8,N,N,AJP,Animal Justice Party,TotalVotes,2549.0
NSW,136,Newcastle,999,Informal,Informal,999,N,N,,Informal,TotalVotes,6038.0
NSW,137,North Sydney,37633,BOURKE,William,1,N,N,SPP,Sustainable Australia Party - Stop Overdevelopment / Corruption,TotalVotes,1163.0
NSW,137,North Sydney,36286,NALBANDIAN,Robert,2,N,N,UAPP,United Australia Party,TotalVotes,1730.0
NSW,137,North Sydney,36367,ARMSTRONG,Heather,3,N,N,GRN,The Greens,TotalVotes,8308.0
NSW,137,North Sydney,36248,KLINE,Victor,4,N,N,TNL,TNL,TotalVotes,886.0
NSW,137,North Sydney,36405,KINNEY,Lesley,5,N,N,IMO,Informed Medical Options Party,TotalVotes,491.0
NSW,137,North Sydney,36854,TINKLER,Dajen,6,N,N,LDP,Liberal Democrats,TotalVotes,1123.0
NSW,137,North Sydney,37166,ZIMMERMAN,Trent,7,N,Y,LP,Liberal,TotalVotes,36956.0
NSW,137,North Sydney,37452,TINK,Kylea Jane,8,Y,N,IND,Independent,TotalVotes,24477.0
NSW,137,North Sydney,37541,WALLS,Michael,9,N,N,ON,Pauline Hanson's One Nation,TotalVotes,1149.0
NSW,137,North Sydney,36926,RENSHAW,Catherine,10,N,N,ALP,Labor,TotalVotes,20835.0
NSW,137,North Sydney,999,Informal,Informal,999,N,N,,Informal,TotalVotes,5138.0
NSW,138,Page,36647,SEARLES,Thomas,1,N,N,LDP,Liberal Democrats,TotalVotes,3896.0
NSW,138,Page,37828,PIKE,Donna,2,N,N,ON,Pauline Hanson's One Nation,TotalVotes,5621.0
NSW,138,Page,36365,MILLER,Kashmir,3,N,N,GRN,The Greens,TotalVotes,8863.0
NSW,138,Page,37459,SMITH,Heather Mary,4,N,N,CYA,Australian Federation Party,TotalVotes,816.0
NSW,138,Page,36935,DEEGAN,Patrick,5,N,N,ALP,Labor,TotalVotes,19531.0
NSW,138,Page,36760,DUROUX,Brett Rodney,6,N,N,IAP,Indigenous - Aboriginal Party of Australia,TotalVotes,1733.0
NSW,138,Page,36304,WILLIAMSON,Ian,7,N,N,UAPP,United Australia Party,TotalVotes,2431.0
NSW,138,Page,36316,HOGAN,Kevin,8,Y,Y,NP,The Nationals,TotalVotes,47701.0
NSW,138,Page,37568,LUKE,Hanabeth,9,N,N,IND,Independent,TotalVotes,13734.0
NSW,138,Page,36255,KILLINGBECK,Serge,10,N,N,TNL,TNL,TotalVotes,243.0
NSW,138,Page,999,Informal,Informal,999,N,N,,Informal,TotalVotes,7839.0
NSW,139,Parkes,36747,HARDMAN,Derek,1,N,N,IAP,Indigenous - Aboriginal Party of Australia,TotalVotes,4466.0
NSW,139,Parkes,36696,ROTHWELL,Peter,2,N,N,LDP,Liberal Democrats,TotalVotes,5723.0
NSW,139,Parkes,37497,SWINBOURN,Deborah,3,N,N,ON,Pauline Hanson's One Nation,TotalVotes,6662.0
NSW,139,Parkes,36363,COULTON,Mark,4,Y,Y,NP,The Nationals,TotalVotes,43931.0
NSW,139,Parkes,36272,VAN DER STEEN,Petrus,5,N,N,UAPP,United Australia Party,TotalVotes,2372.0
NSW,139,Parkes,36058,HOWE,Stuart,6,N,N,IND,Independent,TotalVotes,2191.0
NSW,139,Parkes,36798,AYOUB,Jack,7,N,N,ALP,Labor,TotalVotes,18009.0
NSW,139,Parkes,36315,FRAIL,Trish,8,N,N,GRN,The Greens,TotalVotes,4214.0
NSW,139,Parkes,36400,FOX,Benjamin,9,N,N,IMO,Informed Medical Options Party,TotalVotes,1512.0
NSW,139,Parkes,999,Informal,Informal,999,N,N,,Informal,TotalVotes,7421.0
NSW,140,Parramatta,36398,LAXMANALAL,Rohan,1,N,N,AJP,Animal Justice Party,TotalVotes,2397.0
NSW,140,Parramatta,37177,KOVACIC,Maria,2,N,N,LP,Liberal,TotalVotes,29492.0
NSW,140,Parramatta,37510,FREEMAN,Heather,3,N,N,ON,Pauline Hanson's One Nation,TotalVotes,2011.0
NSW,140,Parramatta,36649,TAZEWELL,Liza,4,N,N,LDP,Liberal Democrats,TotalVotes,1310.0
NSW,140,Parramatta,36262,FAYAD,Julian,5,N,N,UAPP,United Australia Party,TotalVotes,4269.0
NSW,140,Parramatta,36357,BRADLEY,Phil,6,N,N,GRN,The Greens,TotalVotes,7546.0
NSW,140,Parramatta,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,TotalVotes,34258.0
NSW,140,Parramatta,36406,CHRISTOU,Steve,8,N,N,IND,Independent,TotalVotes,2982.0
NSW,140,Parramatta,999,Informal,Informal,999,N,N,,Informal,TotalVotes,8259.0
NSW,249,Paterson,37523,TURNER,Neil,1,N,N,ON,Pauline Hanson's One Nation,TotalVotes,9363.0
NSW,249,Paterson,37175,VITNELL,Brooke,2,N,N,LP,Liberal,TotalVotes,42142.0
NSW,249,Paterson,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,TotalVotes,46725.0
NSW,249,Paterson,36404,KETAS,Angela,4,N,N,IMO,Informed Medical Options Party,TotalVotes,1883.0
NSW,249,Paterson,36302,IHLEIN,Louise,5,N,N,GRN,The Greens,TotalVotes,8677.0
NSW,249,Paterson,36652,BAILEY,Sonia,6,N,N,LDP,Liberal Democrats,TotalVotes,1621.0
NSW,249,Paterson,36283,OLBOURNE,Jason Mark,7,N,N,UAPP,United Australia Party,TotalVotes,4474.0
NSW,249,Paterson,999,Informal,Informal,999,N,N,,Informal,TotalVotes,6142.0
NSW,144,Reid,36917,SITOU,Sally,1,Y,N,ALP,Labor,TotalVotes,40768.0
NSW,144,Reid,37144,KHALILI-NAGHADEH,Sahar,2,N,N,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",TotalVotes,1553.0
NSW,144,Reid,37537,WALTERS,Edward,3,N,N,ON,Pauline Hanson's One Nation,TotalVotes,1997.0
NSW,144,Reid,37564,BAINI,Natalie,4,N,N,IND,Independent,TotalVotes,2994.0
NSW,144,Reid,36643,CAMERON,Andrew,5,N,N,LDP,Liberal Democrats,TotalVotes,1824.0
NSW,144,Reid,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,TotalVotes,37126.0
NSW,144,Reid,36252,DAOUD,Jamal,7,N,N,UAPP,United Australia Party,TotalVotes,2530.0
NSW,144,Reid,36306,JAGO,Charles,8,N,N,GRN,The Greens,TotalVotes,9184.0
NSW,144,Reid,999,Informal,Informal,999,N,N,,Informal,TotalVotes,6800.0
NSW,145,Richmond,37823,SHARPLES,Terry Patrick,1,N,N,IND,Independent,TotalVotes,1274.0
NSW,145,Richmond,37721,JONES,Nathan,2,N,N,IND,Independent,TotalVotes,1974.0
NSW,145,Richmond,36408,SHEPHERD,Monica,3,N,N,IMO,Informed Medical Options Party,TotalVotes,2271.0
NSW,145,Richmond,37813,WARTH,David,4,N,N,IND,Independent,TotalVotes,2341.0
NSW,145,Richmond,36648,BIGGS,Gary,5,N,N,LDP,Liberal Democrats,TotalVotes,7681.0
NSW,145,Richmond,36802,ELLIOT,Justine,6,Y,Y,ALP,Labor,TotalVotes,28733.0
NSW,145,Richmond,36351,HONE,Kimberly,7,N,N,NP,The Nationals,TotalVotes,23299.0
NSW,145,Richmond,37831,BELL-HENSELIN,Tracey,8,N,N,ON,Pauline Hanson's One Nation,TotalVotes,4073.0
NSW,145,Richmond,36361,NOLAN,Mandy,9,N,N,GRN,The Greens,TotalVotes,25216.0
NSW,145,Richmond,37084,MARKS,Robert James,10,N,N,UAPP,United Australia Party,TotalVotes,2922.0
NSW,145,Richmond,999,Informal,Informal,999,N,N,,Informal,TotalVotes,7424.0
NSW,250,Riverina,37520,ORCHARD,Richard,1,N,N,ON,Pauline Hanson's One Nation,TotalVotes,8042.0
NSW,250,Riverina,36807,JEFFRESON,Mark,2,N,N,ALP,Labor,TotalVotes,20193.0
NSW,250,Riverina,36394,MARTELOZZO,Daniel,3,N,N,UAPP,United Australia Party,TotalVotes,2585.0
NSW,250,Riverina,37322,KARAITIANA,Steve,4,N,N,ASP,"Shooters, Fishers and Farmers Party",TotalVotes,6280.0
NSW,250,Riverina,36324,McCORMACK,Michael,5,Y,Y,NP,The Nationals,TotalVotes,45951.0
NSW,250,Riverina,36700,CIAVARELLA,Darren,6,N,N,IND,Independent,TotalVotes,2701.0
NSW,250,Riverina,36653,McCRAE,Dean,7,N,N,LDP,Liberal Democrats,TotalVotes,6563.0
NSW,250,Riverina,36313,ORGAN,Michael,8,N,N,GRN,The Greens,TotalVotes,6349.0
NSW,250,Riverina,999,Informal,Informal,999,N,N,,Informal,TotalVotes,7794.0
NSW,146,Robertson,37157,MURPHY,Patrick,1,N,N,AJP,Animal Justice Party,TotalVotes,1949.0
NSW,146,Robertson,36801,REID,Gordon,2,Y,N,ALP,Labor,TotalVotes,36231.0
NSW,146,Robertson,36683,BORTHWICK,Paul,3,N,N,CEC,Citizens Party,TotalVotes,272.0
NSW,146,Robertson,37154,WICKS,Lucy,4,N,Y,LP,Liberal,TotalVotes,38448.0
NSW,146,Robertson,36275,MURRAY,Barbara-Jane,5,N,N,UAPP,United Australia Party,TotalVotes,2792.0
NSW,146,Robertson,36848,LOGAN,Bentley,6,N,N,LDP,Liberal Democrats,TotalVotes,736.0
NSW,146,Robertson,36745,LAWSON,Jeffrey Wayne,7,N,N,IAP,Indigenous - Aboriginal Party of Australia,TotalVotes,1127.0
NSW,146,Robertson,37529,O'GRADY,Billy,8,N,N,ON,Pauline Hanson's One Nation,TotalVotes,3679.0
NSW,146,Robertson,36847,MASON,Kate,9,N,N,IMO,Informed Medical Options Party,TotalVotes,1114.0
NSW,146,Robertson,37760,HAFNER,Alexandra,10,N,N,CYA,Australian Federation Party,TotalVotes,220.0
NSW,146,Robertson,36340,McGRATH,Shelly,11,N,N,GRN,The Greens,TotalVotes,9642.0
NSW,146,Robertson,999,Informal,Informal,999,N,N,,Informal,TotalVotes,6274.0
NSW,148,Shortland,36395,ROBERTS,Bree Suzanne,1,N,N,AJP,Animal Justice Party,TotalVotes,2979.0
NSW,148,Shortland,36866,PAYNTER,Basil,2,N,N,IND,Independent,TotalVotes,2554.0
NSW,148,Shortland,36641,REED,Barry,3,N,N,LDP,Liberal Democrats,TotalVotes,2984.0
NSW,148,Shortland,37156,McGILL,Nell,4,N,N,LP,Liberal,TotalVotes,32215.0
NSW,148,Shortland,36806,CONROY,Pat,5,Y,Y,ALP,Labor,TotalVotes,40135.0
NSW,148,Shortland,36353,MAXWELL,Kenneth John,6,N,N,UAPP,United Australia Party,TotalVotes,3125.0
NSW,148,Shortland,36309,GRIERSON,Kim,7,N,N,GRN,The Greens,TotalVotes,9910.0
NSW,148,Shortland,37540,KING,Quintin,8,N,N,ON,Pauline Hanson's One Nation,TotalVotes,6397.0
NSW,148,Shortland,999,Informal,Informal,999,N,N,,Informal,TotalVotes,6467.0
NSW,149,Sydney,37447,CHUTER,Andrew,1,N,N,SAL,Socialist Alliance,TotalVotes,1518.0
NSW,149,Sydney,36805,PLIBERSEK,Tanya,2,Y,Y,ALP,Labor,TotalVotes,52410.0
NSW,149,Sydney,37562,FERGUSON,Ben,3,N,N,ON,Pauline Hanson's One Nation,TotalVotes,1889.0
NSW,149,Sydney,36308,SAHAI,Chetan,4,N,N,GRN,The Greens,TotalVotes,23732.0
NSW,149,Sydney,36692,ZHOU,Wen,5,N,N,CEC,Citizens Party,TotalVotes,1002.0
NSW,149,Sydney,36688,McALISTER,Ryan,6,N,N,UAPP,United Australia Party,TotalVotes,2298.0
NSW,149,Sydney,37153,ANDRUSKA,Alexander,7,N,N,LP,Liberal,TotalVotes,20276.0
NSW,149,Sydney,999,Informal,Informal,999,N,N,,Informal,TotalVotes,3499.0
NSW,151,Warringah,37516,TRIPP,Steven,1,N,N,ON,Pauline Hanson's One Nation,TotalVotes,1980.0
NSW,151,Warringah,32467,STEGGALL,Zali,2,Y,Y,IND,Independent,TotalVotes,41832.0
NSW,151,Warringah,36271,ROBERTSON,Andrew Colin,3,N,N,UAPP,United Australia Party,TotalVotes,2202.0
NSW,151,Warringah,36675,GLANVILLE,Kristyn,4,N,N,GRN,The Greens,TotalVotes,6910.0
NSW,151,Warringah,37159,DEVES,Katherine,5,N,N,LP,Liberal,TotalVotes,31129.0
NSW,151,Warringah,36808,MICKLEBURGH,David,6,N,N,ALP,Labor,TotalVotes,7806.0
NSW,151,Warringah,36396,PATERSON,Kate,7,N,N,AJP,Animal Justice Party,TotalVotes,1475.0
NSW,151,Warringah,999,Informal,Informal,999,N,N,,Informal,TotalVotes,2829.0
NSW,251,Watson,37056,AKTER,Sazeda,1,N,N,LP,Liberal,TotalVotes,22759.0
NSW,251,Watson,36257,KOUKOULIS,John,2,N,N,UAPP,United Australia Party,TotalVotes,6126.0
NSW,251,Watson,36809,BURKE,Tony,3,Y,Y,ALP,Labor,TotalVotes,44464.0
NSW,251,Watson,37524,JORGENSEN,Alan,4,N,N,ON,Pauline Hanson's One Nation,TotalVotes,4178.0
NSW,251,Watson,36366,SCHOTT,Bradley,5,N,N,GRN,The Greens,TotalVotes,8200.0
NSW,251,Watson,999,Informal,Informal,999,N,N,,Informal,TotalVotes,9245.0
NSW,152,Wentworth,37010,MURRAY,Tim,1,N,N,ALP,Labor,TotalVotes,9654.0
NSW,152,Wentworth,37527,FISHER,Dean,2,N,N,ON,Pauline Hanson's One Nation,TotalVotes,895.0
NSW,152,Wentworth,36685,KANAK,Dominic WY,3,N,N,GRN,The Greens,TotalVotes,7410.0
NSW,152,Wentworth,36266,DUMER,Natalie,4,N,N,UAPP,United Australia Party,TotalVotes,1813.0
NSW,152,Wentworth,37451,SPENDER,Allegra,5,Y,N,IND,Independent,TotalVotes,31810.0
NSW,152,Wentworth,36656,LEWKOVITZ,Daniel,6,N,N,LDP,Liberal Democrats,TotalVotes,1346.0
NSW,152,Wentworth,37051,SHARMA,Dave,7,N,Y,LP,Liberal,TotalVotes,35995.0
NSW,152,Wentworth,999,Informal,Informal,999,N,N,,Informal,TotalVotes,2277.0
NSW,153,Werriwa,36665,TEY,Victor,1,N,N,LDP,Liberal Democrats,TotalVotes,8978.0
NSW,153,Werriwa,36250,NIKOLIC,Tony Mark,2,N,N,UAPP,United Australia Party,TotalVotes,8813.0
NSW,153,Werriwa,36810,STANLEY,Anne Maree,3,Y,Y,ALP,Labor,TotalVotes,40108.0
NSW,153,Werriwa,36374,SHUKLA,Apurva,4,N,N,GRN,The Greens,TotalVotes,6772.0
NSW,153,Werriwa,37050,KAYAL,Sam,5,N,N,LP,Liberal,TotalVotes,30864.0
NSW,153,Werriwa,37522,BOOKE,Adam Paul,6,N,N,ON,Pauline Hanson's One Nation,TotalVotes,5096.0
NSW,153,Werriwa,999,Informal,Informal,999,N,N,,Informal,TotalVotes,10962.0
NSW,150,Whitlam,36811,JONES,Stephen,1,Y,Y,ALP,Labor,TotalVotes,49218.0
NSW,150,Whitlam,36645,WHEELER,Michael,2,N,N,LDP,Liberal Democrats,TotalVotes,4062.0
NSW,150,Whitlam,37536,HUGHES,Colin,3,N,N,ON,Pauline Hanson's One Nation,TotalVotes,7543.0
NSW,150,Whitlam,37055,CAINS,Mike,4,N,N,LP,Liberal,TotalVotes,30849.0
NSW,150,Whitlam,36299,WODE,Allan,5,N,N,UAPP,United Australia Party,TotalVotes,5886.0
NSW,150,Whitlam,36311,DIXON,Jamie,6,N,N,GRN,The Greens,TotalVotes,11779.0
NSW,150,Whitlam,999,Informal,Informal,999,N,N,,Informal,TotalVotes,5637.0
NT,306,Lingiari,36968,RYAN,Damien,1,N,N,CLP,NT CLP,TotalVotes,15893.0
NT,306,Lingiari,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,TotalVotes,5018.0
NT,306,Lingiari,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,TotalVotes,497.0
NT,306,Lingiari,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,TotalVotes,1882.0
NT,306,Lingiari,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,TotalVotes,16747.0
NT,306,Lingiari,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,TotalVotes,948.0
NT,306,Lingiari,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,TotalVotes,409.0
NT,306,Lingiari,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,TotalVotes,2470.0
NT,306,Lingiari,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,TotalVotes,1948.0
NT,306,Lingiari,999,Informal,Informal,999,N,N,,Informal,TotalVotes,3647.0
NT,307,Solomon,37426,BONANNI,Kylie,1,N,N,LDP,Liberal Democrats,TotalVotes,5839.0
NT,307,Solomon,36459,GOODRICH CARTTLING,Aiya,2,N,N,GRN,The Greens,TotalVotes,8164.0
NT,307,Solomon,37280,GOSLING,Luke,3,Y,Y,ALP,A.L.P.,TotalVotes,21775.0
NT,307,Solomon,36937,MACFARLANE,Tina,4,N,N,CLP,NT CLP,TotalVotes,13771.0
NT,307,Solomon,37437,LOHSE,Emily,5,N,N,ON,Pauline Hanson's One Nation,TotalVotes,2948.0
NT,307,Solomon,37146,SELFE,Tayla Elise,6,N,N,UAPP,United Australia Party,TotalVotes,2628.0
NT,307,Solomon,999,Informal,Informal,999,N,N,,Informal,TotalVotes,2011.0
QLD,304,Blair,37332,MUTTON,Danielle,1,N,N,GRN,Queensland Greens,TotalVotes,13113.0
QLD,304,Blair,37309,JAQUES,Michelle,2,N,N,LDP,Liberal Democrats,TotalVotes,3080.0
QLD,304,Blair,35963,CUNNINGHAM,Quinton Stewart,3,N,N,UAPP,United Australia Party,TotalVotes,6353.0
QLD,304,Blair,38212,SUDUK,Liz,4,N,N,ON,Pauline Hanson's One Nation,TotalVotes,10419.0
QLD,304,Blair,37216,NEUMANN,Shayne,5,Y,Y,ALP,Australian Labor Party,TotalVotes,36494.0
QLD,304,Blair,37377,PITMAN,Maria,6,N,N,AUVA,Australian Values Party,TotalVotes,2103.0
QLD,304,Blair,37192,LOWERY,Angela,7,N,N,AJP,Animal Justice Party,TotalVotes,2563.0
QLD,304,Blair,37469,BIGGINS,Sam,8,N,N,LNP,Liberal National Party of Queensland,TotalVotes,30122.0
QLD,304,Blair,999,Informal,Informal,999,N,N,,Informal,TotalVotes,5832.0
QLD,310,Bonner,37472,VASTA,Ross,1,Y,Y,LNP,Liberal National Party of Queensland,TotalVotes,43191.0
